word,sentiment
default,-1.5769738096066086426
defaulted,-0.70476977002320467764
defaulting,-1.3863882997392031208
defaults,-1.7579926495445170149
defeat,-1.493373867472168493
defeated,-1.0227155001148124861
defeating,-1.0130734753141871148
defeats,-1.7527406715090252811
defect,-1.5095103616280781911
defections,-0.80162246680866284593
defective,-2.01236244552918295
defects,-2.1515213150194339353
defend,-0.97531667720660561357
defendant,-1.5371426772174066682
defendants,-1.7730539573616177928
defended,-0.95569061455152651236
defender,1.1060221696847943154
defenders,0.9517791494908791422
defending,-1.0323050952960385922
defends,-1.5999259972245092121
defense,0.40305313623052139852
defense-related,0.0
defenses,0.78623319954925079703
defensive,-1.0130734753141871147
defer,-0.50691424661913021176
deferral,0.0
deferred,0.027762109865583118047
deferring,0.0
defiance,0.0
defiant,-1.5520699760468741198
deficiencies,-1.5341620490792688684
deficiency,-0.7719114184972990443
deficit,-1.367949549936665071
deficit-cutting,0.0
deficit-reduction,0.0
deficits,-1.2081538196293509886
defied,0.0
defies,-0.29930700755150612416
define,0.0
defined,-0.09352238659065371505
defined-benefit,0.0
defines,0.0
defining,-0.13980012852372284293
definite,1.4336119616536154325
definitely,1.5293570186119998033
definition,-0.5137145332604954469
definitions,-0.042060843349710486847
definitive,0.0
deflate,-0.5778659825914146418
deflated,0.0
deflation,-1.3348572475947679156
deflationary,-0.8072506889161159508
deflator,0.0
deflect,-0.79733980501666198293
defraud,-1.9759948013583081001
defrauded,-0.68050688819659886007
defrauding,-1.4728912236862277222
defray,0.0
defunct,-0.74125033836561841916
defuse,-0.77619736844285274423
defy,-0.56265697934375641023
defying,-0.16577561492698350101
degree,0.0
degrees,0.0
dekalb,0.0
dekaser,0.0
del,0.0
delano,0.0
delaware,0.0
delay,-1.8119974005821802872
delayed,-1.5901568973373830852
delaying,-1.2206762082636292332
delays,-1.9626044612987237951
delegate,0.0
delegates,0.0
delegation,0.0
delegations,0.0
delhi,0.0
deli,0.0
deliberate,-1.4943405548925972724
deliberately,-1.4314836986413820854
deliberations,0.0
delicate,1.2895116176798585693
delight,2.3256851897538174867
delighted,1.9837742500130966303
delinquencies,-1.5436506046989013434
delinquency,-0.9402130914826134585
delinquent,-1.0038839993864628858
deliver,0.0
delivered,0.0
deliveries,0.0
delivering,0.09043321682835884972
delivers,0.49100392146208695872
delivery,0.0
dell,0.0
deloitte,0.0
delors,0.0
delphi,0.016545941866971125252
delray,-0.022179472795881519322
delta,0.0
delta's,0.0
deluge,-1.4129834244217471997
demand,-0.32422737665363241514
demanded,-0.65325904948963986235
demanding,-0.26970706293429006544
demands,0.0
demise,-1.3915573602490714169
democracies,-0.48531696422841779284
democracy,0.38578211167867681346
democrat,0.0
democratic,0.0
democratic-controlled,0.0
democratically,0.0
democratization,0.0
democrats,-0.1654730556747301568
demographer,0.0
demographers,0.0
demographic,0.0
demographics,0.50733519012746937854
demolish,-0.58475238462104802637
demolished,-0.08514442948602219422
demolishing,-0.58508149438212293277
demolition,-0.6067948735977175953
demolitions,-1.8485123686132111209
demonstrate,0.0
demonstrated,0.25441648982985585743
demonstrates,0.0
demonstrating,0.043913201193465992695
demonstration,0.72581672833586781895
demonstrations,-0.7720219970323721075
demonstrators,-0.5060584485352341662
dems,-2.194980342523854164
den,0.0
deng,0.0
denial,-2.0789427706107504864
denials,-1.9801701727687887369
denied,-2.5437973013400763278
denies,-3.3249632048655122865
denim,0.0
denis,0.0
denise,0.0
denmark,0.0
dennis,0.0
denny,0.0
denominated,0.0
denominations,0.0
denounce,-1.93665538679827576
denounced,0.0
denouncing,-0.0007570372084747728217
dense,0.0
densely,0.0
density,0.48599725395381165047
dent,-1.0726530438249561378
dental,0.0
dentist,0.0
dentists,0.18607512660752875802
denver,0.0
denver-based,0.0
deny,-1.6895997746380920698
denying,-1.7386559316272862793
depart,0.0
departed,0.0
departing,0.0
department,0.0
department's,0.0
department-store,0.0
departments,0.0
departure,0.0
departures,0.0
depass,0.0
depend,0.0
dependable,2.3403267397467655785
depended,0.0
dependence,0.0
dependency,-0.6766012386929741843
dependent,0.0
dependents,0.0
depending,0.0
depends,0.2820593122787534105
depict,0.0
depicted,0.075618131043218210346
depicting,0.0
depicts,-0.095681934788808032265
deplete,-0.9493560123152876601
depleted,-0.7021100078336576845
deploy,0.0
deployed,0.0
deploying,0.0
deployment,0.0
deportation,-0.79733980501666198293
deposit,0.0
deposited,0.0
depositor,-0.3500275869729971616
depositors,-0.08514442948602219422
depository,0.0
deposits,0.0
depot,0.0
depot's,0.0
depreciate,0.0
depreciated,0.0
depreciating,0.7570692718399722417
depreciation,0.0
depress,-2.3935742774074677986
depressed,-1.9558112513124106133
depresses,-2.5118458198607680144
depressing,-2.0749110808542562312
depression,-1.4723884748067393582
depression-era,0.573456559282397736
deprive,-1.006594244170204617
deprived,-1.2028049131248263649
depriving,-0.9345409265301470207
dept,1.0420359657061181722
depth,0.0
depths,0.0
deputies,0.0
deputy,0.0
der,0.0
derail,-1.8024109409925589135
derailed,-1.4450035079977229974
deregulate,0.0
deregulated,0.0
deregulating,0.0
deregulation,0.0
derek,0.0
derelict,-0.9345409265301470207
derided,-0.55801092928143487945
derivative,0.0
derivatives,-0.21743134529962246466
derive,0.12846061241759810392
derived,0.0
derives,0.009243062098345590972
des,0.0
descend,-0.09992822567025914035
descended,-0.30201836778663655386
descent,-0.60620494090988073907
describe,0.0
described,0.0
describes,0.0
describing,0.0
description,0.014904789890345810438
descriptions,-0.88980503268875556206
desert,-0.67264086074802521625
deserted,0.0
deserve,1.348664568884837156
deserved,1.1559802250553359462
deserves,1.2856580483638685893
deserving,0.32483392266720307527
design,0.0
designate,0.0
designated,0.0
designation,0.0
designed,0.0
designer,0.0
designers,0.0
designing,0.19574347996726706544
designs,0.10799954054625804143
desirable,1.4088274037107960371
desire,1.0276921622019029882
desired,0.6565654922950957533
desires,0.0
desk,0.0
desks,0.0
desktop,0.0
desoto,0.0
despair,-1.2094057691777401102
desperate,-1.6385453566002385827
desperately,-1.1612239659227915107
desperation,-2.272869321994253208
despite,0.91185302144053534683
dessert,0.0
destabilize,-1.8660395943221714369
destabilizing,-1.5571066729180030313
destination,0.19811815657774052472
destinations,0.4599184279593393437
destined,-0.19939597236093458538
destiny,1.3005614538664435437
destitute,-1.1568678179378008085
destroy,-2.0347247228461684812
destroyed,-1.8377634157485411058
destroying,-1.8240036915305158786
destroys,-2.8812059233268161266
destruction,-2.0672340014114629688
destructive,-2.6807393707330824412
detached,0.0
detail,0.0
detailed,0.0
detailing,0.0
details,0.0
detained,-1.2957510256342706785
detainees,-1.5552154582771012106
detect,-0.9385596861250647482
detected,0.0
detection,0.0
detective,0.03088223720182675168
detectives,-0.73923217420938123703
detention,-1.509145366162801022
deter,-1.6166084971844452915
deteriorate,-0.8233152914199226409
deteriorated,-0.6542389613759886529
deteriorating,-1.0294835268412685883
deterioration,-0.9130645209068910703
determinant,0.0
determination,0.6901457233883885293
determine,0.0
determined,0.5767448601937945658
determines,0.0
determining,0.0
deterred,-0.90317526725192730295
deterrent,-1.7971924340798591186
detractors,-0.58508149438212293277
detriment,0.0
detrimental,-1.207624199560775265
detroit,1.3841717448560314819
detroit's,-0.6130878329706483222
detroit-based,0.0
detroiters,0.057367936387226254713
deukmejian,0.0
deutsche,0.0
deval,0.0
devaluation,-0.016535978489922030975
devaluations,-0.16518713715955862
devalue,-0.14914401231898299601
devalued,-0.7514027098296364264
devaluing,-0.2562088317553423507
devastate,-2.7144226864514099952
devastated,-2.075319438581294822
devastating,-2.5890992742447169837
devastation,-1.5478421529833490173
develop,0.0
developed,0.0
developer,0.0
developer's,-0.23894576433156166543
developers,0.0
developing,0.0
development,0.0
development's,0.0
developments,0.0
develops,0.0
device,0.0
devices,0.0
devil,-2.1448933378201220396
devine,0.0
devise,0.0
devised,0.0
devising,0.0
devol,0.0
devos,-0.2711361305848098022
devote,0.0
devoted,0.0
devotes,0.0
devoting,0.0
dfl,0.17014430453533440112
dhabi,0.0
dhawan,0.0
dhl,0.0
di,0.0
dia,-0.89338285403663954124
diabetes,-0.6289211533916987776
diagnosed,0.0
diagnosis,-0.2303141360645546727
diagnostic,0.0
dial,0.0
dialogue,0.0
diamond,1.3237310470643561839
diamonds,0.6673340740852267823
diana,0.0
diane,0.0
dianne,0.0
diapers,0.0
diary,1.7216657890898795322
diaz,0.0
dice,-0.60760836720602273274
dicey,-0.56037282514389745913
dick,-1.4757035112772768572
dickinson,0.0
dickson,0.0
diclemente,0.0
dictate,0.0
dictated,0.0
dictates,0.0
dictator,-1.5493872566763344796
dictatorship,-0.22886748615102141061
die,-2.0217408231465119435
died,-2.1241450016073474528
diego,0.0
diego's,0.0
diego-based,0.0
dies,-1.9388429511428859524
diesel,0.0
diet,0.1622182392629137109
differ,0.0
differed,0.0
difference,0.0
differences,0.0
different,0.0
differential,0.0
differentials,0.0
differentiate,-0.13346300675682988687
differently,0.0
differing,0.0
differs,0.0
difficult,-1.3755230058756376683
difficulties,-1.457093763586772004
difficulty,-1.1566611743455998548
dig,0.0
digest,0.0
digested,0.0
digging,0.0
digit,0.0
digital,0.0
digits,0.0
dignity,2.136809478067062183
digs,0.5897170801541780426
dilapidated,-0.35680071397884303584
dilemma,-1.7706393788799090903
diligence,0.8319974968266792297
diligently,1.4121890568106782968
dillard,0.17518572680826048289
dillard's,0.0
dillon,0.0
dilute,0.0
diluted,0.0
dim,0.13703533912109752159
dime,0.0
dimension,0.17014430453533440112
dimensions,0.0
diminish,-0.7848148233332069319
diminished,-1.0770958121960222202
diminishes,-1.6508296356517866757
diminishing,-1.2285004835010668926
dimmed,0.0
dimon,-0.42926701723166394608
dinars,0.0
dine,0.0
diner,0.0
diners,0.034796136522963080723
dingell,0.0
dining,0.0
dinkins,0.0
dinner,0.0
dinners,0.0
dioxide,0.0
dip,-0.5471431714560873809
diploma,0.0
diplomacy,-0.048569466977097849098
diplomas,0.0
diplomat,0.0
diplomatic,0.7177252941241806937
diplomats,0.0
dipped,0.0
dipping,0.0
dips,0.043944916055085567934
dire,-1.8914374133302450454
direct,0.0
directed,0.0
directing,0.0
direction,0.0
directions,0.0
directive,0.0
directly,0.0
director,0.0
directors,0.0
directory,0.0
directs,0.0
dirt,-1.4910569485444451276
dirty,-2.0189685802063002799
disabilities,0.0
disability,0.0
disabled,-0.5415718705357242165
disadvantage,-1.5469991958399496007
disadvantaged,-1.0053272986060812356
disadvantages,-1.9120727100782811678
disagree,-1.9446316793191306141
disagreed,-2.5074677556309963992
disagreement,-1.6524535237284010524
disagreements,-1.1399849007449558585
disagrees,-2.861267538808828882
disappear,-1.1291434692214351956
disappearance,-0.9848027613110352796
disappeared,-1.0357508284616601729
disappearing,-1.3895510465490992066
disappears,-1.9693502586396395214
disappoint,-1.494911562206925508
disappointed,-1.8096662278027113236
disappointing,-1.836008438867753246
disappointment,-2.033153215198256712
disappointments,-2.2487233241430307066
disapproval,-1.2296031062795505078
disapprove,-1.3677950135671410671
disapproved,0.0
disarmament,0.0
disarray,-1.4187628047781616728
disaster,-2.4680535929535171481
disasters,-2.2039268694043150337
disastrous,-2.1907132450842365932
disbelief,-1.1466048679387097378
disbursed,0.0
disc,0.0
discarded,-0.59492238421956915637
discern,-0.8046927793219208153
discernible,0.0
discharge,0.0
discharged,0.0
discipline,-0.10123709378941232933
disciplined,0.0
disciplines,0.0
disclaimer,0.0
disclose,-0.53431829438683264003
disclosed,-0.10269801544570297133
disclosing,0.0
disclosure,0.0
disclosures,0.0
discomfort,-1.5081865626760082104
disconcerting,0.05736793638722625482
disconnect,0.0
disconnected,-0.6459401585612935591
discontent,-1.4273516920923610093
discontinued,-1.1814010044616728185
discord,-2.0110861211695782035
discount,0.0
discounted,-0.27709126111616602848
discounter,-0.37324587707500433455
discounters,0.8561332583951092669
discounting,0.0
discounts,0.009726037234514993751
discourage,-1.8019785496889941989
discouraged,-1.4451016145415081513
discourages,-1.8144342405143651718
discouraging,-1.9044724519611259203
discourse,-0.55640671213895392553
discover,0.0
discovered,0.0
discoveries,0.0
discovering,-0.16577561492698350101
discovery,0.0
discredited,-1.6419063560923714285
discrepancies,-0.390166754563341479
discrepancy,-1.3011296656358118917
discretion,0.0
discretionary,0.0
discriminate,-1.4331861317392666481
discriminated,-0.32974291580149141438
discriminating,-0.058255529269691116977
discrimination,-1.8103276794694906917
discriminatory,-1.2170763072301590797
discs,0.0
discuss,0.0
discussed,0.0
discusses,-0.4237153027641563375
discussing,0.0
discussion,0.0
discussions,0.0
disdain,-1.6027905554683651573
disease,-0.9951655483465818633
diseases,-0.25727549852314483716
disenchantment,0.0
disgrace,-2.5787579204499843978
disgruntled,-1.5474072758292895068
disguise,-0.13500395626022981257
disguised,-0.4534576873787644284
disgust,-1.8878875338480412556
disgusted,-2.162491729562743363
dish,1.3264222350532532275
disheartening,-1.7285866280444671225
dishes,0.0
dishonest,-2.7392356620564288782
dishwashers,0.0
disillusioned,-1.8895622955860006632
disillusionment,-1.9197947561721914732
disinflation,0.0
disingenuous,-2.0799845148823557367
disintegration,-1.5854553434668194019
disinvestment,-0.5980686899089340902
disk,0.0
dislike,-2.0227037993239155359
dislocated,0.105471094192899364494
dislocation,-0.25124604241321334147
dislocations,-0.5555674338689589608
dismal,-2.2710737780909737884
dismantle,0.0
dismantled,0.0
dismantling,0.0
dismay,-1.1900658873473966076
dismayed,-1.5915831024479760604
dismiss,-1.6327845869965765766
dismissal,-1.7131727662259221835
dismissed,-1.5248596564169553487
dismisses,-2.5219843375819656882
dismissing,-0.8314454175031728523
disney,0.0
disney's,0.56631367177001759963
disneyland,0.0
disorder,-2.5900046613595295547
disorderly,-1.705967664145247924
disorders,-1.1030545103577668414
disparate,0.0
disparities,-0.98897592373512661267
disparity,-1.0953605207035126883
dispatch,0.0
dispatched,0.0
dispel,-0.7554926950811615436
dispense,0.0
dispersed,0.48476648456767901008
displace,-0.849983538502083966
displaced,-0.9333956696765859182
displacement,-1.4142168504183901897
displacing,-0.4213651254192027448
display,0.0
displayed,0.11191975771943300441
displaying,-0.11969681099268192757
displays,0.74934722574606193654
displeasure,-0.59666910955451082167
disposable,0.0
disposal,-0.7462213510876388438
dispose,-0.55110314074027349986
disposed,0.0
disposition,0.48476648456767901008
disproportionate,-1.4671318867601661298
disproportionately,-1.2766579961869075402
dispute,-1.8926319895884039219
disputed,-2.0946866801200564384
disputes,-1.5929349106970901177
disregard,-1.7231880582205394212
disrepair,-0.08640308289321837181
disrupt,-1.7980116461629516396
disrupted,-0.8904302280826739364
disrupting,-0.74977138809755234863
disruption,-1.713877115612322844
disruptions,-1.5326594191947338716
disruptive,-1.8020414942348700829
dissatisfaction,-1.629025899931752267
dissatisfied,-0.7253914028624061873
dissent,-1.5238990990801777979
dissented,-0.6812676337639079645
dissenting,-1.136379437143120732
dissident,-1.6251338272849955626
dissidents,-1.6322232622554836089
dissipate,-0.38336400724058895977
dissipated,-0.9286758070777489421
dissolve,0.0
dissolved,0.0
dissuade,-0.11385453536845356699
distance,0.0
distances,0.0
distant,0.048634256418471650212
distefano,0.0
distinct,0.0
distinction,1.5980585139304125551
distinctions,1.2811433680093419604
distinctive,1.0877443907768592676
distinctly,0.0
distinguish,0.0
distinguished,0.9724907770602716922
distort,-1.8172464122824203371
distorted,-1.9121075339070568764
distorting,-1.6003826563998248723
distortion,-1.8598233695962661712
distortions,-1.2614123400782977601
distract,-0.36644631038913466224
distracted,-1.6175099021743362324
distraction,-2.1890153450410693853
distress,-2.057524402023244068
distressed,-1.1097548704420297349
distressing,-1.7715433830562508939
distribute,0.0
distributed,0.0
distributes,0.0
distributing,0.0
distribution,0.0
distributions,0.2898148963676217867
distributor,0.0
distributors,0.0
district,0.0
district's,0.0
district-based,0.0
districts,0.0
distrust,-1.7921312242125381731
disturbances,-1.1503584377522838696
disturbed,-1.6919959743228235905
disturbing,-2.0590857028699733255
ditch,-0.051746149084174178223
ditto,-0.2562088317553423507
dive,-0.16386802930581938209
dived,0.0
divergence,0.47898460249446137956
divergent,-0.70819395549839958965
diverse,0.030971526902319129648
diversification,0.5701019771362445255
diversified,1.2777440909684805815
diversify,0.0
diversifying,0.0
diversion,-0.85892279548692881036
diversity,0.8466511499803678965
divert,0.0
diverted,-0.55590306065512681166
diverting,-1.174366977804292856
divest,-0.6579495407725243049
divide,0.36504464353614914546
divided,0.0
dividend,0.14868968721873828079
dividend-paying,0.32273968106408831578
dividends,0.13467434874545893904
divides,-0.13016811085997733149
dividing,0.0
divine,2.0429111026142288512
diving,-0.04799257927060004648
division,0.0
division's,0.0
divisions,0.0
divisive,-1.2622283335956271096
divorce,-2.1390781445863197312
divorced,-0.914161764193494902
dixie,0.0
dixon,0.0
dizzying,0.0
dna,-0.8233152914199226409
do-it-yourself,0.0
do:,0.0
doable,0.0
doc,-0.33780747563822183317
dock,0.0
docks,0.0
doctor,-0.016291330170658976944
doctor's,0.0
doctoral,0.0
doctorate,0.0
doctors,0.0
doctrine,-0.399133059358820443
document,0.0
documentary,-0.06469018148047036589
documentation,-0.42019210475683935841
documented,-0.15560861070381624583
documenting,0.0
documents,0.0
dodd,0.0
dodd-frank,0.0
dodge,0.0
dodged,-0.4906095375941865762
doe,-0.4719174045820340268
dog,-0.29193424872001049963
dogged,-1.5845159352248836079
dogs,0.5147312732696153591
doha,0.0
doldrums,-0.48490826787523047623
dole,0.0
dole's,0.29251760071550689992
doled,0.0
doling,-0.074716806323763106355
doll,0.0
dollar,-0.09031259940124247351
dollar's,-0.37068540109490145257
dollar-denominated,2.2545764231849203371
dollarization,-0.12361071031381825673
dollars,0.0
dolls,0.0
domain,0.16799145117423335402
dome,0.0
domenici,0.0
domestic,-0.15362186734172624049
domestically,-0.1409164574114107708
dominance,0.43351931670519488988
dominant,0.0
dominate,0.0
dominated,0.0
dominates,1.2512904048596608063
dominating,-0.785752189844274094
domination,-1.0804302000012699641
domingo,0.0
dominican,0.0
dominion,0.0
dominique,0.0
domino,-0.7014918462265342082
don.lee@latimes.com,0.0
donahue,0.0
donald,0.0
donaldson,0.0
donate,0.1709283108475430704
donated,0.0
donating,0.0
donation,0.0
donations,0.0
done,0.0
donna,0.0
donnelly,0.0
donohue,0.0
donor,0.0
donors,0.097645453361509071466
donovan,0.0
doom,-2.4049904068766665996
doomed,-2.3492732229705711486
doomsayers,-2.1793697673500950687
doomsday,-2.532458995131385971
door,0.0
doors,0.0
doorstep,-0.49691870678745129816
doral,0.0
dorchester,0.0
dorgan,0.0
doris,0.0
dormant,0.0
dornbusch,-0.40911650334300365435
dorothy,0.0
dorsey,0.0
dose,0.15501912122543330726
doses,0.4101315031790981623
dot,0.0
dot-com,-0.39508497253874582246
dot-coms,-0.15298278862614867653
doti,0.0
dots,-0.050125403186440905702
dotted,0.0
double,0.0
double-digit,-0.1169854507575514979
double-dip,-2.4682256163897640878
double-edged,0.31440629950494398726
doubled,0.0
doubles,-0.07876423793735373485
doubling,0.0
doubly,-0.93896550316046523626
doubt,-2.1687772256500017765
doubted,-1.515450838105023651
doubters,-1.4949115622069255078
doubtful,-1.3697484192529194938
doubtless,1.0128793814146626163
doubts,-2.0492339637267106597
doug,0.0
dough,-0.12579173626017845331
douglas,0.0
douglass,0.0
dour,0.0
dove,0.0
dover,0.04981024708734561596
dow,0.0
dow's,-0.019821702303903724482
down-payment,0.6436021686491575055
downbeat,-0.8606156528331313742
downey,0.0
downfall,-1.4802828154023655877
downgrade,-1.7548734954248661404
downgraded,-0.65633759803290986573
downgrades,-1.6993104831160685261
downgrading,-1.013184053849260178
downhill,-1.0098562637565855087
downing,0.0
download,0.18243213532902768944
downplay,-0.4213651254192027448
downplayed,-0.46453729728441146705
downright,-1.2072294897551445804
downs,0.0
downside,-1.9321584865451302245
downsize,-0.5044266831473285144
downsized,-0.7578373620404156753
downsizing,-1.104045253519913809
downstream,0.0
downtown,0.0
downtown's,0.0
downtowns,0.27302618087055299047
downturn,-1.4551067058901255882
downturns,-1.2220288807633236277
downward,-0.94561809523524107974
doyle,0.0
dozen,0.0
dozens,0.0
dr,0.0
draconian,-1.4271899295271010416
draft,0.0
drafted,0.0
drafting,0.0
drafts,0.0
drag,-1.6581255969985149475
dragged,-1.2358542323735653263
dragging,-1.3277815932776208624
draghi,0.0
drags,-2.2830680631247395212
drain,-1.3434174195562054641
drainage,0.0
drained,-1.7673347158626781094
draining,-0.9508496645720709538
drains,-1.4819762959086986512
drake,0.0
drama,0.0
dramatic,0.0
dramatically,0.0
draper,0.36548122944135933427
drastic,-1.47003172691520551
drastically,-1.3795012952802271986
draw,0.0
drawback,-1.7438014145241804367
drawbacks,-1.5032798118774421169
drawing,0.40892353041292157996
drawings,0.0
drawn,0.0
drawn-out,-0.93034804827011104855
draws,-0.26026645834790592337
dread,-1.7752135273610838755
dreaded,-1.9656320143227615165
dreadful,-2.094980482980451956
dream,1.8828384629575929481
dreamed,0.0
dreaming,0.8019909592314839195
dreamliner,0.0
dreams,0.9713029545689222529
dreary,-1.0786320793696718992
dredging,0.0
dresdner,0.0
dress,0.44232219045115007443
dressed,0.0
dresses,0.0
dressing,0.0
drew,0.0
drexel,-0.047345868863764329205
dreyfus,0.0
dri,0.0
dri-mcgraw,0.0
dried,0.0
dries,0.0
drift,-0.22679494654904902813
drifted,-0.17044200999791728137
drifting,-0.1264157612414268763
drill,0.0
drillers,0.0
drilling,0.0
drink,0.368064953426638336
drinking,0.0
drinks,0.52458555110144185196
drive,0.0
driven,0.0
driver,0.0
driver's,0.0
drivers,-0.042060843349710486952
drives,0.0
driveway,0.0
driving,0.0
drop,-0.8802828281442431388
drop-off,0.0
dropout,-1.4492958284360272677
dropouts,-1.2561245506576092964
dropped,-0.15869245746695625854
dropping,0.0
drops,-0.30685421318688903494
drought,-2.007063181257642855
drove,-0.14829294843782627832
droves,0.0
drowned,-1.6121235905489807268
drowning,-1.2072294897551445804
drubbing,0.0
drug,-0.5339482050060240518
drugmaker,0.0
drugs,-0.7861058591671471264
drugstore,0.0
drugstores,0.0
drum,0.0
drumbeat,-1.0223165374125327056
drunk,-1.5928919705671292494
drury,0.0
dry,0.0
drying,-0.06337062993646154397
drywall,0.0
du,0.0
dual,0.0
duane,0.0
duany,0.0
dubai,0.0
dubbed,0.0
dubious,-1.2917868777832076351
dublin,0.0
duck,-0.31992629475424180522
dudley,0.0
due,0.0
dueling,-0.3799799092563484123
dues,0.0
duffy,0.0
dug,0.0
dugan,0.0
duggan,0.0
duhalde,0.0
duisenberg,0.0
dukakis,0.12587996582410646919
duke,0.033788241258738920974
dull,-1.3242860451761621597
dulles,0.0
duluth,0.0
dumb,-1.3149401827579244742
dump,-1.7042152047005859506
dumped,-1.4179675761080232612
dumping,-1.8342733547637410847
dumps,-1.5512718766457291321
dun,0.0
duncan,0.0
dunkelberg,0.0
dunkin,0.0
dunn,-0.027706529898027367377
dunphy,0.0
dunwoody,0.0
dupage,0.0
duplex,0.0
duplexes,0.0
duplicate,0.0
duplication,-0.28651418125067129974
dupont,-0.25079609864859206696
durability,-0.542233902999493773
durable,1.0000641039643713567
durable-goods,-0.022674771286310171079
durables,0.70108048477622741414
duration,0.0
durbin,-0.67074877033980081603
durham,0.0
dust,-0.6628783239666964465
dusty,-0.24139374597020171132
dutch,0.0
duties,0.0
duty,-0.0051597786501461291553
duty-free,0.0
dvd,0.0
dvds,0.0
dwarf,0.0
dwarfed,0.0
dwarfs,0.0
dwell,-0.7846007792392322256
dwellers,0.57616172980239381156
dwelling,-0.16816150729919206119
dwellings,0.0
dwight,0.0
dwindle,-0.19822157410499298908
dwindled,0.0
dwindling,-1.0847271964585014315
dwyer,0.0
dye,-0.17318549594366812495
dying,-1.3697484192529194936
dynamic,1.8621789253620356527
dynamics,0.65954670175270668016
dynamism,1.4763959579816885942
dynegy,-0.28959584778807940058
dysfunction,-1.9337944468679316581
dysfunctional,-1.443002882135056985
e,0.0
e-commerce,0.0
e-mail,0.0
e-mailed,0.0
e-mails,0.0
eads,0.0
eagan,-0.16702320324913172321
eager,1.0055709616179491255
eagerly,1.3968488988160469415
eagerness,0.91924626254145940933
eagle,0.0
eagles,0.0
ear,0.15577755888029537725
earl,0.0
earlier,0.0
earliest,0.0
early,0.0
earmark,0.0
earmarked,0.0
earmarks,-0.46883573804462592586
earn,0.0
earned,0.0
earned-income,0.2308587292345021292
earner,0.0
earners,0.0
earnest,1.5431178216795643577
earning,0.0
earnings,0.25295081809233273615
earns,0.34336942857257882948
ears,-0.42326291641850854273
earth,0.0
earthquake,-0.4483035564737295575
earthquakes,-1.1837567181541318856
ease,0.61481388423667297495
eased,0.6200486801582689349
eases,0.57955731880353202577
easier,1.4678900144674461791
easiest,1.056011749110132939
easily,0.8045055008437109612
easing,-0.061571837396980900033
east,0.0
east-west,0.0
easter,0.31440629950494398726
eastern,0.0
eastern's,-1.1436897255572458198
eastman,0.0
eastside,0.0
easy,1.2266877972196223302
easy-money,0.0
eat,0.0
eaten,0.0
eateries,0.12932231001507927154
eating,0.0
eaton,0.0
eats,0.016545941866971125225
eb,0.0
ebay,-0.116332379007327262365
ebb,-0.30549663216296137479
ebbed,-0.6766012386929741841
ebbing,0.06263093551640705283
ebullient,0.75051511694717156414
ec,0.0
ecb,0.0
echo,-0.27834253210135192426
echoed,0.0
echoes,-0.7720219970323721075
echoing,0.0
eclectic,0.1362427528596530529
eclipse,0.0
eclipsed,0.0
eclipsing,0.0
ecological,-1.2942763166219855445
ecology,0.23968949318118088098
econometric,0.0
econometrics,0.0
economic,-0.2785220367151273566
economic-development,0.0
economic-stimulus,0.0
economical,0.115623465656917371754
economically,-0.018139616120918892176
economics,0.0
economies,-0.35271735561337960865
economist,0.0
economist's,-0.04799257927060004633
economists,-0.26499301117761339262
economy,-0.23371474553666327912
economy's,0.106898019199368801355
economy.com,0.0
ecosystem,0.23968949318118088106
ecuador,-0.36959179261936175309
ecuador's,0.0
ed,0.0
edc,0.0
edd,0.0
eddie,0.0
edelman,0.0
eden,0.0
edgar,0.0
edge,0.0
edged,0.0
edges,-0.3918746969084976009
edging,0.0
edgy,0.0
edina,0.0
edison,0.0
edited,0.0
editing,0.0
edition,0.0
editions,0.0
editor,0.0
editorial,-0.4862475102017552989
editorials,-1.0820663468011385662
editors,0.0
edmund,0.0
eduardo,0.0
educate,0.0
educated,1.789599899228588918
educating,0.0
education,0.036633872045253313516
educational,0.31911593235767532673
educations,0.0
educator,0.47741351026242017763
educators,0.04836369685680080948
edward,0.0
edwards,0.0
edwardsville,0.0
edwin,0.0
ee,0.026427886852446471836
effect,0.0
effective,1.8248383769122217548
effectively,0.7548568815570315402
effectiveness,0.47841301059550371083
effects,-0.65157336763325066683
efficiencies,1.9124980355517427995
efficiency,2.325376336699232374
efficient,1.8269924746761520056
efficiently,1.539087459923221263
effort,0.0
efforts,0.0
egan,0.0
egg,0.0
eggs,0.0
ego,-0.9389655031604652363
egregious,-1.8432353115123673562
egypt,-0.19605707109541995282
egypt's,-1.0162189575444142054
egyptian,0.0
ehrenhalt,0.0
ehrlich,0.0
eight,0.0
eight-month,-0.57135130157022094626
eight-tenths,0.0
eight-year,0.0
eighteen,0.2757443124706794935
eighth,0.0
eighth-largest,0.0
eighty,0.0
eileen,0.0
einhorn,-0.050125403186440905702
eisenhower,0.0
eisner,0.0
either,0.0
eizenstat,0.0
eke,1.0338292954671720029
eked,0.38755718114055913057
el,0.0
el-erian,0.0
elaborate,0.0
elaine,0.0
elder,-0.35660655807103964265
elderly,0.0
elders,0.5511270828843090518
eleanor,0.0
elect,0.0
elected,0.0
electing,0.0
election,0.0
election-year,-0.54887844571816235176
elections,0.0
elective,0.0
electoral,0.3590466879369425848
electorate,-0.39420842025471778032
electric,0.0
electrical,0.0
electrician,0.0
electricians,0.0
electricity,0.0
electrolux,0.24624364807398155846
